Time,PPG (Pulse)
0.0,-1.11279296875
5.0000833333333325,-0.61614990234375
10.000166666666663,0.6014404296875
15.00025,0.31427001953125
20.00033333333333,-0.26934814453125
25.000416666666663,-0.06280517578125
30.0005,-0.87322998046875
35.00058333333333,0.4290771484375
40.00066666666666,-0.73077392578125
45.00075,0.9422607421875
50.00083333333333,0.27886962890625
55.00091666666666,0.1038818359375
60.001,0.61041259765625
65.00108333333333,-0.330810546875
70.00116666666666,-0.8280029296875
75.00125,0.236083984375
80.00133333333332,-0.58831787109375
85.00141666666666,0.92742919921875
90.0015,0.1090087890625
95.00158333333331,-0.66473388671875
100.00166666666668,0.7730712890625
105.00175,-0.7462158203125
110.00183333333332,-0.81854248046875
115.00191666666666,0.32427978515625
120.002,-0.5390625
125.00208333333332,0.0103759765625
130.00216666666665,0.96124267578125
135.00225,-0.701171875
140.00233333333333,0.04876708984375
145.00241666666665,0.35858154296875
150.0025,-0.21356201171875
155.00258333333332,-0.3782958984375
160.00266666666664,1.099853515625
165.00275,0.77581787109375
170.0028333333333,-0.56854248046875
175.00291666666666,-0.88714599609375
180.003,0.080078125
185.0030833333333,0.84661865234375
190.00316666666663,-0.4017333984375
195.00325,0.42120361328125
200.00333333333333,-0.521484375
205.00341666666665,1.2581787109375
210.0035,-0.0662841796875
215.00358333333327,-0.56341552734375
220.00366666666665,0.673095703125
225.00375,0.641845703125
230.0038333333333,0.21697998046875
235.00391666666664,0.07391357421875
240.004,-0.35235595703125
245.0040833333333,-0.18780517578125
250.00416666666663,0.16986083984375
255.00425,-0.52154541015625
260.0043333333333,0.85076904296875
265.00441666666666,0.338623046875
270.0045,-0.39471435546875
275.0045833333333,0.5882568359375
280.00466666666665,-0.16961669921875
285.00475,-0.08349609375
290.0048333333333,-0.29388427734375
295.00491666666665,-0.23687744140625
300.005,-0.75860595703125
